aX,aY,aZ
-0.744,-0.684,-0.061
-0.745,-0.690,-0.061
-0.743,-0.686,-0.059
-0.745,-0.684,-0.059
-0.746,-0.680,-0.059
-0.747,-0.683,-0.058
-0.746,-0.685,-0.057
-0.744,-0.685,-0.056
-0.747,-0.680,-0.055
-0.747,-0.684,-0.057
-0.745,-0.686,-0.057
-0.743,-0.685,-0.059
-0.747,-0.681,-0.063
-0.743,-0.684,-0.063
-0.741,-0.690,-0.067
-0.740,-0.690,-0.063
-0.739,-0.691,-0.059
-0.739,-0.689,-0.059
-0.752,-0.677,-0.055
-0.748,-0.689,-0.056
-0.746,-0.686,-0.055
-0.746,-0.683,-0.055
-0.745,-0.684,-0.055
-0.745,-0.685,-0.055
-0.743,-0.688,-0.056
-0.744,-0.681,-0.054
-0.747,-0.682,-0.055
-0.747,-0.690,-0.057
-0.747,-0.692,-0.059
-0.744,-0.687,-0.059
-0.739,-0.680,-0.060
-0.742,-0.682,-0.065
-0.735,-0.681,-0.042
-0.747,-0.691,-0.056
-0.749,-0.685,-0.057
-0.746,-0.685,-0.059
-0.737,-0.696,-0.055
-0.740,-0.688,-0.057
-0.743,-0.680,-0.057
-0.746,-0.678,-0.059
-0.752,-0.684,-0.060
-0.746,-0.686,-0.057
-0.746,-0.682,-0.051
-0.747,-0.684,-0.056
-0.748,-0.685,-0.058
-0.744,-0.688,-0.052
-0.741,-0.687,-0.055
-0.741,-0.691,-0.054
-0.745,-0.686,-0.053
-0.747,-0.689,-0.057
-0.749,-0.684,-0.054
-0.741,-0.688,-0.060
-0.745,-0.688,-0.058
-0.744,-0.686,-0.059
-0.743,-0.685,-0.058
-0.744,-0.683,-0.057
-0.744,-0.683,-0.055
-0.742,-0.684,-0.058
-0.745,-0.687,-0.056
-0.744,-0.687,-0.054
-0.743,-0.688,-0.051
-0.742,-0.686,-0.053
-0.744,-0.687,-0.052
-0.746,-0.687,-0.056
-0.742,-0.685,-0.053
-0.743,-0.687,-0.054
-0.745,-0.689,-0.056
-0.746,-0.686,-0.054
-0.743,-0.686,-0.056
-0.742,-0.686,-0.056
-0.744,-0.687,-0.058
-0.741,-0.685,-0.058
-0.742,-0.686,-0.056
-0.744,-0.683,-0.056
-0.744,-0.686,-0.057
-0.741,-0.691,-0.054
-0.746,-0.687,-0.051
-0.747,-0.686,-0.054
-0.747,-0.683,-0.055
-0.742,-0.681,-0.059
-0.747,-0.682,-0.054
-0.747,-0.689,-0.058
-0.746,-0.686,-0.052
-0.748,-0.691,-0.051
-0.748,-0.682,-0.046
-0.748,-0.681,-0.048
-0.746,-0.683,-0.052
-0.747,-0.683,-0.052
-0.749,-0.682,-0.055
-0.746,-0.682,-0.057
-0.740,-0.690,-0.065
-0.685,-0.791,-0.294
-0.750,-0.642,0.144
-0.737,-0.701,-0.064
-0.736,-0.679,-0.065
-0.752,-0.675,-0.069
-0.743,-0.677,-0.060
-0.749,-0.684,-0.067
-0.740,-0.686,-0.064
-0.750,-0.681,-0.059
-0.750,-0.682,-0.059
-0.747,-0.684,-0.061
-0.743,-0.690,-0.063
-0.743,-0.691,-0.059
-0.745,-0.686,-0.059
-0.745,-0.679,-0.060
-0.748,-0.681,-0.060
-0.746,-0.684,-0.063
-0.748,-0.691,-0.062
-0.746,-0.687,-0.058
-0.746,-0.685,-0.060
-0.742,-0.686,-0.062
-0.739,-0.686,-0.063
-0.743,-0.683,-0.064
-0.743,-0.684,-0.062
-0.745,-0.685,-0.061
-0.746,-0.687,-0.060
-0.746,-0.687,-0.060
-0.741,-0.688,-0.060
-0.745,-0.687,-0.058
-0.745,-0.684,-0.058
-0.743,-0.686,-0.061
-0.744,-0.684,-0.059
-0.743,-0.689,-0.061
-0.744,-0.686,-0.061
-0.745,-0.687,-0.060
-0.744,-0.686,-0.061
-0.743,-0.686,-0.060
-0.743,-0.687,-0.059
-0.746,-0.686,-0.059
-0.742,-0.687,-0.058
-0.743,-0.688,-0.057
-0.741,-0.686,-0.059
-0.744,-0.686,-0.060
-0.740,-0.689,-0.062
-0.744,-0.687,-0.064
-0.746,-0.687,-0.059
-0.743,-0.685,-0.061
-0.741,-0.684,-0.059
-0.741,-0.684,-0.061
-0.743,-0.684,-0.059
-0.741,-0.687,-0.059
-0.743,-0.684,-0.060
-0.745,-0.684,-0.057
-0.745,-0.687,-0.057
-0.655,-0.680,0.009
-0.787,-0.711,-0.059
-0.748,-0.681,-0.075
-0.746,-0.683,-0.067
-0.739,-0.679,-0.053
-0.758,-0.686,-0.027
-0.756,-0.701,-0.167
-0.754,-0.709,-0.027
-0.750,-0.668,-0.070
-0.741,-0.680,-0.062
-0.742,-0.689,-0.049
-0.740,-0.687,-0.055
-0.746,-0.682,-0.061
-0.748,-0.685,-0.063
-0.741,-0.689,-0.064
-0.738,-0.691,-0.061
-0.741,-0.690,-0.060
-0.740,-0.683,-0.058
-0.742,-0.681,-0.057
-0.746,-0.683,-0.061
-0.747,-0.688,-0.057
-0.746,-0.689,-0.060
-0.742,-0.687,-0.062
-0.742,-0.687,-0.060
-0.743,-0.684,-0.059
-0.740,-0.686,-0.059
-0.742,-0.683,-0.059
-0.743,-0.690,-0.060
-0.741,-0.688,-0.060
-0.745,-0.691,-0.057
-0.743,-0.686,-0.061
-0.743,-0.681,-0.056
-0.746,-0.681,-0.058
-0.744,-0.685,-0.061
-0.745,-0.688,-0.061
-0.740,-0.689,-0.060
-0.744,-0.684,-0.060
-0.744,-0.684,-0.061
-0.743,-0.687,-0.058
-0.741,-0.687,-0.057
-0.744,-0.686,-0.057
-0.746,-0.684,-0.055
-0.744,-0.685,-0.060
-0.744,-0.688,-0.057
-0.745,-0.686,-0.058
-0.742,-0.686,-0.058
-0.741,-0.689,-0.056
-0.743,-0.686,-0.059
-0.744,-0.686,-0.057
-0.742,-0.686,-0.055
-0.744,-0.684,-0.056
-0.746,-0.683,-0.058
-0.745,-0.684,-0.058
-0.740,-0.686,-0.059
-0.743,-0.687,-0.055
-0.745,-0.687,-0.056
-0.744,-0.684,-0.056
-0.743,-0.688,-0.056
-0.743,-0.687,-0.055
-0.743,-0.690,-0.057
-0.747,-0.688,-0.058
-0.747,-0.688,-0.056
-0.743,-0.686,-0.059
-0.744,-0.688,-0.056
-0.743,-0.689,-0.057
-0.744,-0.695,-0.052
-0.747,-0.684,-0.049
-0.742,-0.682,-0.055
-0.747,-0.687,-0.061
-0.745,-0.693,-0.057
-0.741,-0.690,-0.055
-0.740,-0.684,-0.051
-0.739,-0.684,-0.053
-0.742,-0.681,-0.053
-0.743,-0.684,-0.055
-0.742,-0.689,-0.055
-0.739,-0.690,-0.058
-0.742,-0.688,-0.058
-0.740,-0.689,-0.057
-0.742,-0.688,-0.057
-0.743,-0.691,-0.057
-0.743,-0.688,-0.058
-0.745,-0.688,-0.056
-0.745,-0.685,-0.052
-0.746,-0.688,-0.053
-0.745,-0.687,-0.053
-0.743,-0.688,-0.051
-0.740,-0.688,-0.052
-0.738,-0.690,-0.060
-0.740,-0.690,-0.061
-0.741,-0.690,-0.061
-0.741,-0.687,-0.059
-0.744,-0.689,-0.057
-0.741,-0.686,-0.055
-0.742,-0.687,-0.057
-0.744,-0.685,-0.056
-0.744,-0.688,-0.054
-0.743,-0.691,-0.054
-0.739,-0.688,-0.054
-0.741,-0.689,-0.055
-0.742,-0.688,-0.055
-0.741,-0.689,-0.054
-0.744,-0.687,-0.057
-0.744,-0.686,-0.055
-0.744,-0.687,-0.056
-0.741,-0.690,-0.061
-0.740,-0.689,-0.057
-0.744,-0.689,-0.058
-0.741,-0.685,-0.055
-0.744,-0.686,-0.056
-0.742,-0.687,-0.059
-0.740,-0.687,-0.060
-0.741,-0.688,-0.056
-0.740,-0.687,-0.058
-0.741,-0.687,-0.056
-0.743,-0.689,-0.057
-0.741,-0.687,-0.060
-0.744,-0.690,-0.057
-0.747,-0.689,-0.052
-0.745,-0.692,-0.052
-0.745,-0.689,-0.051
-0.743,-0.689,-0.048
-0.744,-0.686,-0.052
-0.743,-0.690,-0.057
-0.734,-0.691,-0.060
-0.735,-0.691,-0.060
-0.737,-0.689,-0.057
-0.740,-0.687,-0.060
-0.739,-0.691,-0.059
-0.737,-0.687,-0.056
-0.745,-0.691,-0.062
-0.744,-0.687,-0.057
-0.743,-0.687,-0.057
-0.743,-0.688,-0.055
-0.743,-0.689,-0.053
-0.742,-0.691,-0.052
-0.742,-0.690,-0.051
-0.739,-0.690,-0.054
-0.740,-0.689,-0.053
-0.738,-0.692,-0.055
-0.740,-0.691,-0.056
-0.741,-0.691,-0.056
-0.740,-0.689,-0.059
-0.739,-0.687,-0.058
-0.742,-0.688,-0.056
-0.736,-0.690,-0.058
-0.737,-0.691,-0.058
-0.739,-0.689,-0.060
-0.739,-0.690,-0.058
-0.742,-0.689,-0.059
-0.746,-0.689,-0.058
-0.740,-0.689,-0.058
-0.742,-0.690,-0.057
-0.739,-0.689,-0.054
-0.744,-0.687,-0.055
-0.745,-0.689,-0.053
-0.742,-0.688,-0.053
-0.741,-0.687,-0.058
-0.741,-0.691,-0.058
-0.740,-0.693,-0.060
-0.739,-0.692,-0.062
-0.741,-0.690,-0.061
-0.741,-0.688,-0.059
-0.740,-0.688,-0.061
-0.740,-0.688,-0.061
-0.740,-0.691,-0.059
-0.742,-0.689,-0.059
-0.743,-0.689,-0.056
-0.742,-0.689,-0.053
-0.741,-0.688,-0.057
-0.739,-0.691,-0.055
-0.738,-0.689,-0.056
-0.740,-0.689,-0.060
-0.740,-0.689,-0.059
-0.740,-0.688,-0.059
-0.742,-0.690,-0.056
-0.742,-0.687,-0.059
-0.742,-0.689,-0.058
-0.740,-0.687,-0.059
-0.739,-0.689,-0.061
-0.738,-0.689,-0.060
-0.741,-0.689,-0.058
-0.746,-0.690,-0.058
-0.747,-0.690,-0.058
-0.740,-0.690,-0.055
-0.741,-0.690,-0.058
-0.743,-0.692,-0.057
-0.741,-0.689,-0.056
-0.742,-0.688,-0.058
-0.743,-0.687,-0.059
-0.743,-0.688,-0.059
-0.738,-0.692,-0.058
-0.740,-0.689,-0.057
-0.743,-0.688,-0.058
-0.737,-0.687,-0.059
-0.739,-0.688,-0.057
-0.740,-0.688,-0.060
-0.740,-0.689,-0.059
-0.742,-0.690,-0.057
-0.741,-0.690,-0.059
-0.740,-0.688,-0.059
-0.741,-0.688,-0.057
-0.741,-0.687,-0.058
-0.740,-0.689,-0.056
-0.744,-0.689,-0.055
-0.741,-0.689,-0.057
-0.739,-0.689,-0.056
-0.739,-0.689,-0.056
-0.742,-0.690,-0.057
-0.741,-0.687,-0.057
-0.740,-0.689,-0.057
-0.741,-0.687,-0.060
-0.741,-0.692,-0.055
-0.738,-0.690,-0.058
-0.740,-0.689,-0.059
-0.742,-0.689,-0.058
-0.741,-0.691,-0.059
-0.740,-0.689,-0.057
-0.736,-0.688,-0.055
-0.741,-0.691,-0.054
-0.743,-0.690,-0.055
-0.744,-0.690,-0.056
-0.739,-0.688,-0.057
-0.738,-0.687,-0.059
-0.739,-0.690,-0.056
-0.744,-0.690,-0.056
-0.740,-0.690,-0.057
-0.742,-0.687,-0.055
-0.742,-0.691,-0.057
-0.741,-0.689,-0.057
-0.738,-0.691,-0.056
-0.740,-0.689,-0.056
-0.742,-0.687,-0.057
-0.740,-0.689,-0.055
-0.742,-0.688,-0.058
-0.743,-0.690,-0.058
-0.741,-0.688,-0.056
-0.741,-0.690,-0.055
-0.743,-0.689,-0.055
-0.741,-0.689,-0.055
-0.742,-0.690,-0.052
-0.742,-0.689,-0.054
-0.740,-0.689,-0.056
-0.740,-0.690,-0.054
-0.739,-0.690,-0.055
-0.738,-0.691,-0.055
-0.739,-0.687,-0.054
-0.742,-0.690,-0.055
-0.739,-0.690,-0.054
-0.741,-0.691,-0.056
-0.742,-0.691,-0.056
-0.741,-0.688,-0.055
-0.743,-0.689,-0.054
-0.739,-0.689,-0.053
-0.741,-0.688,-0.054
-0.741,-0.691,-0.054
-0.740,-0.690,-0.055
-0.738,-0.689,-0.055
-0.742,-0.690,-0.053
-0.740,-0.689,-0.055
-0.744,-0.687,-0.055
-0.743,-0.691,-0.059
-0.741,-0.688,-0.056
-0.742,-0.689,-0.056
-0.738,-0.689,-0.054
-0.742,-0.691,-0.056
-0.740,-0.689,-0.053
-0.739,-0.688,-0.053
-0.741,-0.689,-0.058
-0.742,-0.690,-0.054
-0.741,-0.690,-0.056
-0.742,-0.689,-0.058
-0.740,-0.687,-0.057
-0.743,-0.692,-0.055
-0.743,-0.687,-0.056
-0.742,-0.686,-0.052
-0.739,-0.687,-0.056
-0.741,-0.689,-0.056
-0.740,-0.691,-0.057
-0.739,-0.692,-0.057
-0.741,-0.692,-0.057
-0.738,-0.691,-0.056
-0.739,-0.691,-0.056
-0.740,-0.690,-0.055
-0.738,-0.689,-0.056
-0.740,-0.690,-0.056
-0.743,-0.686,-0.057
-0.740,-0.687,-0.057
-0.740,-0.689,-0.058
-0.743,-0.690,-0.056
-0.743,-0.691,-0.057
-0.742,-0.689,-0.055
-0.741,-0.688,-0.056
-0.741,-0.689,-0.055
-0.741,-0.689,-0.058
-0.742,-0.688,-0.058
-0.739,-0.689,-0.060
-0.740,-0.689,-0.059
-0.742,-0.687,-0.058
-0.740,-0.687,-0.058
-0.740,-0.690,-0.058
-0.741,-0.689,-0.057
-0.741,-0.690,-0.058
-0.741,-0.691,-0.058
-0.741,-0.691,-0.059
-0.743,-0.693,-0.059
-0.742,-0.691,-0.058
-0.742,-0.689,-0.056
-0.742,-0.690,-0.055
-0.741,-0.687,-0.057
-0.738,-0.691,-0.057
-0.737,-0.691,-0.057
-0.741,-0.689,-0.057
-0.741,-0.686,-0.056
-0.743,-0.689,-0.057
-0.743,-0.688,-0.059
-0.743,-0.689,-0.055
-0.738,-0.688,-0.057
-0.739,-0.687,-0.057
-0.739,-0.689,-0.056
-0.741,-0.689,-0.055
-0.741,-0.690,-0.056
-0.741,-0.689,-0.056
-0.742,-0.685,-0.058
-0.741,-0.688,-0.058
-0.743,-0.688,-0.055
-0.742,-0.689,-0.056
-0.742,-0.688,-0.057
-0.740,-0.689,-0.057
-0.744,-0.688,-0.057
-0.741,-0.689,-0.056
-0.739,-0.691,-0.057
-0.742,-0.688,-0.057
-0.741,-0.689,-0.058
-0.741,-0.688,-0.059
-0.740,-0.688,-0.061
-0.742,-0.687,-0.058
-0.744,-0.690,-0.060
-0.741,-0.686,-0.058
-0.741,-0.688,-0.061
-0.742,-0.690,-0.059
-0.741,-0.689,-0.058
-0.743,-0.690,-0.056
-0.742,-0.689,-0.058
-0.742,-0.688,-0.058
-0.742,-0.689,-0.056
-0.741,-0.688,-0.057
-0.740,-0.688,-0.056
-0.742,-0.689,-0.057
-0.741,-0.689,-0.057
-0.742,-0.686,-0.059
-0.740,-0.688,-0.059
-0.742,-0.690,-0.058
-0.740,-0.688,-0.058
-0.740,-0.689,-0.059
-0.740,-0.689,-0.059
-0.739,-0.691,-0.058
-0.743,-0.689,-0.057
-0.738,-0.687,-0.057
-0.741,-0.687,-0.057
-0.742,-0.686,-0.057
-0.744,-0.689,-0.059
-0.741,-0.689,-0.058
-0.740,-0.689,-0.060
-0.743,-0.689,-0.058
-0.743,-0.689,-0.058
-0.743,-0.688,-0.057
-0.739,-0.688,-0.060
-0.740,-0.690,-0.061
-0.739,-0.688,-0.061
-0.741,-0.689,-0.060
-0.737,-0.686,-0.059
-0.740,-0.686,-0.059
-0.741,-0.689,-0.059
-0.744,-0.688,-0.058
-0.741,-0.689,-0.058
-0.741,-0.688,-0.054
-0.743,-0.687,-0.056
-0.743,-0.685,-0.055
-0.744,-0.687,-0.058
-0.745,-0.684,-0.060
-0.749,-0.680,-0.062
-0.747,-0.683,-0.062
-0.744,-0.685,-0.062
-0.739,-0.687,-0.062
-0.739,-0.692,-0.061
-0.738,-0.692,-0.061
-0.737,-0.691,-0.061
-0.741,-0.682,-0.057
-0.746,-0.688,-0.058
-0.742,-0.690,-0.057
-0.745,-0.693,-0.055
-0.742,-0.691,-0.051
-0.742,-0.689,-0.051
-0.745,-0.686,-0.047
-0.742,-0.685,-0.050
-0.749,-0.686,-0.053
-0.751,-0.686,-0.058
-0.743,-0.680,-0.057
-0.741,-0.685,-0.055
-0.742,-0.680,-0.067
-0.748,-0.678,-0.064
-0.746,-0.678,-0.070
-0.741,-0.683,-0.070
-0.734,-0.686,-0.072
-0.735,-0.686,-0.068
-0.733,-0.685,-0.068
-0.742,-0.682,-0.064
-0.747,-0.678,-0.064
-0.749,-0.683,-0.063
-0.749,-0.684,-0.053
-0.748,-0.684,-0.054
-0.750,-0.685,-0.052
-0.746,-0.685,-0.048
-0.745,-0.685,-0.052
-0.746,-0.683,-0.048
-0.747,-0.692,-0.049
-0.750,-0.694,-0.051
-0.747,-0.691,-0.052
-0.742,-0.681,-0.058
-0.741,-0.681,-0.057
-0.743,-0.685,-0.059
-0.741,-0.691,-0.058
-0.737,-0.688,-0.059
-0.739,-0.689,-0.060
-0.740,-0.689,-0.056
-0.740,-0.689,-0.057
-0.740,-0.687,-0.058
-0.738,-0.685,-0.056
-0.738,-0.684,-0.056
-0.741,-0.686,-0.055
-0.746,-0.687,-0.057
-0.743,-0.687,-0.055
-0.746,-0.688,-0.055
-0.746,-0.687,-0.053
-0.743,-0.688,-0.054
-0.742,-0.685,-0.053
-0.742,-0.687,-0.054
-0.743,-0.686,-0.055
-0.743,-0.689,-0.055
-0.741,-0.687,-0.056
-0.742,-0.688,-0.055
-0.744,-0.690,-0.056
-0.741,-0.687,-0.054
-0.743,-0.687,-0.056
-0.740,-0.689,-0.057
-0.740,-0.688,-0.057
-0.742,-0.689,-0.057
-0.742,-0.686,-0.056
-0.743,-0.689,-0.057
-0.744,-0.690,-0.058
-0.747,-0.691,-0.061
-0.738,-0.679,-0.052
-0.745,-0.688,-0.058
-0.743,-0.686,-0.057
-0.744,-0.689,-0.056
-0.747,-0.690,-0.060
-0.739,-0.684,-0.056
-0.742,-0.686,-0.058
-0.741,-0.689,-0.059
-0.739,-0.694,-0.056
-0.742,-0.686,-0.056
-0.743,-0.686,-0.058
-0.741,-0.686,-0.057
-0.742,-0.691,-0.055
-0.742,-0.690,-0.056
-0.740,-0.688,-0.056
-0.742,-0.687,-0.057
-0.742,-0.686,-0.055
-0.746,-0.691,-0.058
-0.746,-0.687,-0.055
-0.745,-0.687,-0.057
-0.744,-0.687,-0.056
-0.740,-0.686,-0.057
-0.739,-0.688,-0.054
-0.743,-0.686,-0.056
-0.742,-0.688,-0.058
-0.741,-0.687,-0.058
-0.742,-0.687,-0.059
-0.743,-0.687,-0.057
-0.744,-0.685,-0.058
-0.744,-0.689,-0.055
-0.743,-0.688,-0.054
-0.739,-0.687,-0.054
-0.740,-0.690,-0.054
-0.742,-0.688,-0.056
-0.743,-0.688,-0.054
-0.741,-0.689,-0.055
-0.742,-0.687,-0.057
-0.742,-0.686,-0.056
-0.739,-0.688,-0.059
-0.742,-0.687,-0.057
-0.744,-0.689,-0.056
-0.740,-0.689,-0.058
-0.743,-0.689,-0.054
-0.740,-0.688,-0.055
-0.742,-0.684,-0.055
-0.744,-0.688,-0.058
-0.743,-0.690,-0.057
-0.742,-0.687,-0.060
-0.743,-0.687,-0.057
-0.742,-0.688,-0.055
-0.745,-0.683,-0.057
-0.747,-0.681,-0.056
-0.748,-0.682,-0.051
-0.746,-0.682,-0.053
-0.743,-0.691,-0.056
-0.732,-0.691,-0.060
-0.725,-0.683,-0.055
-0.734,-0.688,-0.073
-0.732,-0.703,-0.081
-0.741,-0.716,-0.080
-0.725,-0.716,-0.071
-0.739,-0.697,-0.061
-0.739,-0.689,-0.065
-0.741,-0.692,-0.060
-0.741,-0.698,-0.059
-0.739,-0.698,-0.056
-0.732,-0.695,-0.055
-0.736,-0.694,-0.058
-0.732,-0.692,-0.054
